Chromosome	Location	Probe_ID	Gene_Feature	Start	End	Strand	transcript_id	targetFromSourceId	Gene_symbol	canonical
chr1	10308228	cg11712187	intron	10297247	10320042	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10308228	cg11712187	intron	10297247	10320042	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10308228	cg11712187	intron	10297247	10320042	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10308228	cg11712187	exon	10303163	10308597	+	ENST00000377093	ENSG00000054523	KIF1B	No
chr1	10308228	cg11712187	three_prime_UTR	10304648	10308597	+	ENST00000377093	ENSG00000054523	KIF1B	No
chr1	10310482	cg26856604	intron	10297247	10320042	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10310482	cg26856604	intron	10297247	10320042	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10310482	cg26856604	intron	10297247	10320042	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10310482	cg26856604	intron	10297247	10320042	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10310482	cg26856604	intron	10297247	10320042	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10310482	cg26856604	intron	10297247	10320042	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10324830	cg10249098	exon	10324758	10324895	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10324830	cg10249098	exon	10324758	10324895	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10324830	cg10249098	exon	10324758	10324895	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10324830	cg10249098	exon	10324758	10324895	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10324830	cg10249098	exon	10324758	10324895	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10324830	cg10249098	exon	10324758	10324895	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10326189	cg03517712	exon	10326111	10326359	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10326189	cg03517712	exon	10326111	10326359	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10326189	cg03517712	exon	10326111	10326359	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10326189	cg03517712	exon	10326111	10326359	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10326189	cg03517712	exon	10326111	10326359	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10326189	cg03517712	exon	10326111	10326359	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10326210	cg10246774	exon	10326111	10326359	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10326210	cg10246774	exon	10326111	10326359	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10326210	cg10246774	exon	10326111	10326359	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10326210	cg10246774	exon	10326111	10326359	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10326210	cg10246774	exon	10326111	10326359	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10326210	cg10246774	exon	10326111	10326359	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10326273	cg12402427	exon	10326111	10326359	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10326273	cg12402427	exon	10326111	10326359	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10326273	cg12402427	exon	10326111	10326359	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10326273	cg12402427	exon	10326111	10326359	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10326273	cg12402427	exon	10326111	10326359	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10326273	cg12402427	exon	10326111	10326359	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10326331	cg10882692	exon	10326111	10326359	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10326331	cg10882692	exon	10326111	10326359	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10326331	cg10882692	exon	10326111	10326359	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10326331	cg10882692	exon	10326111	10326359	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10326331	cg10882692	exon	10326111	10326359	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10326331	cg10882692	exon	10326111	10326359	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10326930	cg04325406	intron	10326360	10334519	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10326930	cg04325406	intron	10326360	10334519	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10326930	cg04325406	intron	10326360	10334519	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10326930	cg04325406	intron	10326360	10334519	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10326930	cg04325406	intron	10326360	10334519	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10326930	cg04325406	intron	10326360	10334519	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10327879	cg11532578	intron	10326360	10334519	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10327879	cg11532578	intron	10326360	10334519	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10327879	cg11532578	intron	10326360	10334519	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10327879	cg11532578	intron	10326360	10334519	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10327879	cg11532578	intron	10326360	10334519	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10327879	cg11532578	intron	10326360	10334519	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10328588	cg19773385	intron	10326360	10334519	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10328588	cg19773385	intron	10326360	10334519	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10328588	cg19773385	intron	10326360	10334519	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10328588	cg19773385	intron	10326360	10334519	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10328588	cg19773385	intron	10326360	10334519	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10328588	cg19773385	intron	10326360	10334519	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10338210	cg03517919	intron	10337534	10339768	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10338210	cg03517919	intron	10337534	10339768	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10338210	cg03517919	intron	10337534	10339768	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10338210	cg03517919	intron	10337534	10339768	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10338210	cg03517919	intron	10337534	10339768	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10338210	cg03517919	intron	10337534	10339768	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10339725	cg08718293	intron	10337534	10339768	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10339725	cg08718293	intron	10337534	10339768	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10339725	cg08718293	intron	10337534	10339768	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10339725	cg08718293	intron	10337534	10339768	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10339725	cg08718293	intron	10337534	10339768	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10339725	cg08718293	intron	10337534	10339768	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10344193	cg16935060	intron	10343288	10345844	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10344193	cg16935060	intron	10343288	10345844	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10344193	cg16935060	intron	10343288	10345844	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10344193	cg16935060	intron	10343288	10345844	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10344193	cg16935060	intron	10343288	10345844	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10344193	cg16935060	intron	10343288	10345844	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10344268	cg03807636	intron	10343288	10345844	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10344268	cg03807636	intron	10343288	10345844	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10344268	cg03807636	intron	10343288	10345844	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10344268	cg03807636	intron	10343288	10345844	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10344268	cg03807636	intron	10343288	10345844	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10344268	cg03807636	intron	10343288	10345844	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10344715	cg15341577	intron	10343288	10345844	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10344715	cg15341577	intron	10343288	10345844	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10344715	cg15341577	intron	10343288	10345844	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10344715	cg15341577	intron	10343288	10345844	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10344715	cg15341577	intron	10343288	10345844	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10344715	cg15341577	intron	10343288	10345844	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10345473	cg05873827	intron	10343288	10345844	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10345473	cg05873827	intron	10343288	10345844	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10345473	cg05873827	intron	10343288	10345844	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10345473	cg05873827	intron	10343288	10345844	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10345473	cg05873827	intron	10343288	10345844	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10345473	cg05873827	intron	10343288	10345844	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10345473	cg05873827	intron	10344918	10345844	+	ENST00000465635	ENSG00000054523	KIF1B	No
chr1	10345503	cg16037611	intron	10343288	10345844	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10345503	cg16037611	intron	10343288	10345844	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10345503	cg16037611	intron	10343288	10345844	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10345503	cg16037611	intron	10343288	10345844	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10345503	cg16037611	intron	10343288	10345844	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10345503	cg16037611	intron	10343288	10345844	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10345503	cg16037611	intron	10344918	10345844	+	ENST00000465635	ENSG00000054523	KIF1B	No
chr1	10345521	cg03839929	intron	10343288	10345844	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10345521	cg03839929	intron	10343288	10345844	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10345521	cg03839929	intron	10343288	10345844	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10345521	cg03839929	intron	10343288	10345844	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10345521	cg03839929	intron	10343288	10345844	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10345521	cg03839929	intron	10343288	10345844	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10345521	cg03839929	intron	10344918	10345844	+	ENST00000465635	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000465635	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000483340	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10347745	cg18312118	intron	10345954	10347760	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10353642	cg21406409	intron	10352737	10355369	+	ENST00000635499	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000465635	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000483340	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10353642	cg21406409	intron	10352737	10360928	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000635499	ENSG00000054523	KIF1B	No
chr1	10361914	cg15643796	intron	10361826	10363282	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000635499	ENSG00000054523	KIF1B	No
chr1	10364703	cg02207457	intron	10363345	10365099	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10365564	cg03680354	exon	10365166	10365648	+	ENST00000470616	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000635499	ENSG00000054523	KIF1B	No
chr1	10365564	cg03680354	exon	10365409	10365648	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000635499	ENSG00000054523	KIF1B	No
chr1	10374662	cg15166014	intron	10374466	10374853	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10377591	cg11802797	intron	10375374	10378338	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	intron	10375374	10378338	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	intron	10375374	10378338	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	exon	10376545	10377937	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	exon	10376545	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	exon	10376545	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10377591	cg11802797	three_prime_UTR	10376588	10377937	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	three_prime_UTR	10376588	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10377591	cg11802797	three_prime_UTR	10376588	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10377591	cg11802797	three_prime_UTR_extension	10377190	10378190	+	ENST00000635499	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	exon	10376545	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	exon	10376545	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10378651	cg17000067	three_prime_UTR	10376588	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	three_prime_UTR	10376588	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10378651	cg17000067	three_prime_UTR_extension	10377938	10378938	+	ENST00000263934	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	exon	10378339	10381596	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	exon	10378339	10381596	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	exon	10378339	10381597	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	three_prime_UTR	10378403	10381596	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	three_prime_UTR	10378403	10381596	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10378651	cg17000067	three_prime_UTR	10378403	10381597	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	exon	10376545	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	exon	10376545	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10381088	cg08368905	three_prime_UTR	10376588	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	three_prime_UTR	10376588	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10381088	cg08368905	exon	10378339	10381596	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	exon	10378339	10381596	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	exon	10378339	10381597	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	three_prime_UTR	10378403	10381596	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	three_prime_UTR	10378403	10381596	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10381088	cg08368905	three_prime_UTR	10378403	10381597	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	exon	10376545	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	exon	10376545	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10381337	cg02705708	three_prime_UTR	10376588	10381603	+	ENST00000377086	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	three_prime_UTR	10376588	10381603	+	ENST00000676179	ENSG00000054523	KIF1B	Yes
chr1	10381337	cg02705708	exon	10378339	10381596	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	exon	10378339	10381596	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	exon	10378339	10381597	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	three_prime_UTR	10378403	10381596	+	ENST00000620295	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	three_prime_UTR	10378403	10381596	+	ENST00000622724	ENSG00000054523	KIF1B	No
chr1	10381337	cg02705708	three_prime_UTR	10378403	10381597	+	ENST00000377081	ENSG00000054523	KIF1B	No
chr1	17019481	ch.1.590396F	intron	17018959	17022607	-	ENST00000375499	ENSG00000117118	SDHB	Yes
chr1	17019481	ch.1.590396F	intron	17018959	17022607	-	ENST00000475049	ENSG00000117118	SDHB	No
chr1	17019481	ch.1.590396F	intron	17018959	17022607	-	ENST00000485092	ENSG00000117118	SDHB	No
chr1	17023191	cg11810463	intron	17022731	17023972	-	ENST00000375499	ENSG00000117118	SDHB	Yes
chr1	17023191	cg11810463	intron	17022731	17023972	-	ENST00000485515	ENSG00000117118	SDHB	No
chr1	17024071	cg17574483	exon	17023973	17024074	-	ENST00000375499	ENSG00000117118	SDHB	Yes
chr1	17024071	cg17574483	exon	17023973	17024074	-	ENST00000485515	ENSG00000117118	SDHB	No
chr1	17024071	cg17574483	exon	17023973	17024074	-	ENST00000491274	ENSG00000117118	SDHB	No
chr1	17030370	cg23877542	intron	17028737	17033059	-	ENST00000375499	ENSG00000117118	SDHB	Yes
chr1	17030370	cg23877542	intron	17028737	17033059	-	ENST00000463045	ENSG00000117118	SDHB	No
chr1	17030370	cg23877542	intron	17028737	17033059	-	ENST00000475506	ENSG00000117118	SDHB	No
chr1	17030370	cg23877542	intron	17028737	17033059	-	ENST00000485515	ENSG00000117118	SDHB	No
chr1	17030370	cg23877542	intron	17028737	17033059	-	ENST00000491274	ENSG00000117118	SDHB	No
chr1	17041903	cg14300442	intron	17033146	17044760	-	ENST00000375499	ENSG00000117118	SDHB	Yes
chr1	17041903	cg14300442	intron	17033146	17044760	-	ENST00000463045	ENSG00000117118	SDHB	No
chr1	17041903	cg14300442	intron	17033146	17044760	-	ENST00000466613	ENSG00000117118	SDHB	No
chr1	17041903	cg14300442	intron	17033146	17044760	-	ENST00000475506	ENSG00000117118	SDHB	No
chr1	17041903	cg14300442	intron	17033146	17044760	-	ENST00000485515	ENSG00000117118	SDHB	No
chr1	17041903	cg14300442	intron	17033146	17044760	-	ENST00000491274	ENSG00000117118	SDHB	No
chr1	17044881	cg03526356	exon	17044761	17044888	-	ENST00000375499	ENSG00000117118	SDHB	Yes
