"pathway_id"	"genes"	"pathway_name"	"population"	"total_cohort_size_control"	"count_with_plp_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_PATHWAYS_IN_CANCER"	"ABL1,AKT1,AKT2,AKT3,APC,APC2,APPL1,AR,ARAF,ARNT,ARNT2,AXIN1,AXIN2,BAD,BAX,BCL2,BCL2L1,BCR,BID,BIRC2,BIRC3,BIRC5,BMP2,BMP4,BRAF,BRCA2,CASP3,CASP8,CASP9,CBL,CBLB,CBLC,CCDC6,CCNA1,CCND1,CCNE1,CCNE2,CDC42,CDH1,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2A,CDKN2B,CEBPA,CHUK,CKS1B,COL4A1,COL4A2,COL4A4,COL4A6,CREBBP,CRK,CRKL,CSF1R,CSF2RA,CSF3R,CTBP1,CTBP2,CTNNA1,CTNNA2,CTNNA3,CTNNB1,CUL2,CXCL8,CYCS,DAPK1,DAPK2,DAPK3,DCC,DVL1,DVL2,DVL3,E2F1,E2F2,E2F3,EGF,EGFR,EGLN1,EGLN2,EGLN3,ELOB,ELOC,EP300,EPAS1,ERBB2,ETS1,FADD,FAS,FASLG,FGF1,FGF10,FGF11,FGF12,FGF13,FGF14,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FH,FLT3,FLT3LG,FN1,FOS,FOXO1,FZD1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,GLI1,GLI2,GLI3,GRB2,GSK3B,GSTP1,HDAC1,HDAC2,HGF,HHIP,HIF1A,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IGF1,IGF1R,IKBKB,IKBKG,IL6,ITGA2,ITGA2B,ITGA3,ITGA6,ITGAV,ITGB1,JAK1,JUN,JUP,KIT,KITLG,KLK3,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMB4,LAMC1,LAMC2,LAMC3,LEF1,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MAX,MDM2,MECOM,MET,MITF,MLH1,MMP1,MMP2,MMP9,MSH2,MSH3,MSH6,MTOR,MYC,NCOA4,NFKB1,NFKB2,NFKBIA,NKX3-1,NOS2,NRAS,NTRK1,PAX8,PDGFA,PDGFB,PDGFRA,PDGFRB,PGF,PIAS1,PIAS2,PIAS3,PIAS4,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLCG1,PLCG2,PLD1,PML,PPARD,PPARG,PRKCA,PRKCB,PRKCG,PTCH1,PTCH2,PTEN,PTGS2,PTK2,RAC1,RAC2,RAC3,RAD51,RAF1,RALA,RALB,RALBP1,RALGDS,RARA,RARB,RASSF1,RASSF5,RB1,RBX1,RELA,RET,RHOA,RUNX1,RUNX1T1,RXRA,RXRB,RXRG,SHH,SKP2,SLC2A1,SMAD2,SMAD3,SMAD4,SMO,SOS1,SOS2,SPI1,STAT1,STAT3,STAT5A,STAT5B,STK36,STK4,SUFU,TCF7,TCF7L1,TCF7L2,TFG,TGFA,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,TPM3,TPR,TRAF1,TRAF2,TRAF3,TRAF4,TRAF5,TRAF6,VEGFA,VEGFB,VEGFC,VEGFD,VHL,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B,XIAP,ZBTB16"	"KEGG_PATHWAYS_IN_CANCER"	"all"	74023	5385	68638	90	830	740	0.000212780583851103	1.55017836251121	1.22921643204467	1.93521560299327	0.144052455267197	677
"KEGG_INSULIN_SIGNALING_PATHWAY"	"ACACA,ACACB,AKT1,AKT2,AKT3,ARAF,BAD,BRAF,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CBL,CBLB,CBLC,CRK,CRKL,EIF4E,EIF4E1B,EIF4E2,EIF4EBP1,ELK1,EXOC7,FASN,FBP1,FBP2,FLOT1,FLOT2,FOXO1,G6PC1,G6PC2,GCK,GRB2,GSK3B,GYS1,GYS2,HK1,HK2,HK3,HRAS,IKBKB,INPP5D,INPP5K,INS,INSR,IRS1,IRS2,IRS4,KRAS,LIPE,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MKNK1,MKNK2,MTOR,NRAS,PCK1,PCK2,PDE3A,PDE3B,PDPK1,PHKA1,PHKA2,PHKB,PHKG1,PHKG2,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PKLR,PPARGC1A,PPP1CA,PPP1CB,PPP1CC,PPP1R3A,PPP1R3B,PPP1R3C,PPP1R3D,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCI,PRKCZ,PRKX,PTPN1,PTPRF,PYGB,PYGL,PYGM,RAF1,RAPGEF1,RHEB,RHOQ,RPS6,RPS6KB1,RPS6KB2,RPTOR,SH2B2,SHC1,SHC2,SHC3,SHC4,SLC2A4,SOCS1,SOCS2,SOCS3,SOCS4,SORBS1,SOS1,SOS2,SREBF1,TRIP10,TSC1,TSC2"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"all"	74023	2416	71607	48	830	782	0.000254115963878838	1.8191548562059	1.3261339718752	2.44388506155229	0.172036507545973	677
"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR"	"EXO1,LIG1,MLH1,MLH3,MSH2,MSH3,MSH6,PCNA,PMS1,PMS2,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3"	"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR"	"all"	74023	559	73464	16	830	814	0.00083656068490107	2.58310588500685	1.45921075227396	4.25790380219951	0.566351583678024	677
"KEGG_ABC_TRANSPORTERS"	"ABCA1,ABCA10,ABCA12,ABCA13,ABCA2,ABCA3,ABCA4,ABCA5,ABCA6,ABCA7,ABCA8,ABCA9,ABCB1,ABCB10,ABCB11,ABCB4,ABCB5,ABCB6,ABCB7,ABCB8,ABCB9,ABCC1,ABCC10,ABCC11,ABCC12,ABCC2,ABCC3,ABCC4,ABCC5,ABCC6,ABCC8,ABCC9,ABCD1,ABCD2,ABCD3,ABCD4,ABCG1,ABCG2,ABCG4,ABCG5,ABCG8,CFTR,TAP1,TAP2"	"KEGG_ABC_TRANSPORTERS"	"all"	74023	4425	69598	45	830	785	0.555625426121564	0.901624611645743	0.651212354000594	1.22021184355155	1	677
"KEGG_ACUTE_MYELOID_LEUKEMIA"	"AKT1,AKT2,AKT3,ARAF,BAD,BRAF,CCNA1,CCND1,CEBPA,CHUK,EIF4EBP1,FLT3,GRB2,HRAS,IKBKB,IKBKG,JUP,KIT,KRAS,LEF1,MAP2K1,MAP2K2,MAPK1,MAPK3,MTOR,MYC,NFKB1,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PIM1,PIM2,PML,PPARD,RAF1,RARA,RELA,RPS6KB1,RPS6KB2,RUNX1,RUNX1T1,SOS1,SOS2,SPI1,STAT3,STAT5A,STAT5B,TCF7,TCF7L1,TCF7L2,ZBTB16"	"KEGG_ACUTE_MYELOID_LEUKEMIA"	"all"	74023	511	73512	10	830	820	0.0878763546708253	1.75435914456564	0.833063587650017	3.26931316037538	1	677
"KEGG_ADHERENS_JUNCTION"	"ACP1,ACTB,ACTG1,ACTN1,ACTN2,ACTN3,ACTN4,AFDN,BAIAP2,CDC42,CDH1,CREBBP,CSNK2A1,CSNK2A2,CSNK2B,CTNNA1,CTNNA2,CTNNA3,CTNNB1,CTNND1,EGFR,EP300,ERBB2,FARP2,FER,FGFR1,FYN,IGF1R,INSR,IQGAP1,LEF1,LMO7,MAP3K7,MAPK1,MAPK3,MET,NECTIN1,NECTIN2,NECTIN3,NECTIN4,NLK,PARD3,PTPN1,PTPN6,PTPRB,PTPRF,PTPRJ,PTPRM,RAC1,RAC2,RAC3,RHOA,SMAD2,SMAD3,SMAD4,SNAI1,SNAI2,SORBS1,SRC,SSX2IP,TCF7,TCF7L1,TCF7L2,TGFBR1,TGFBR2,TJP1,VCL,WAS,WASF1,WASF2,WASF3,WASL,YES1"	"KEGG_ADHERENS_JUNCTION"	"all"	74023	557	73466	10	830	820	0.151954700566396	1.60845537000592	0.764194100936753	2.99566825778807	1	677
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	"ACACB,ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,ADIPOQ,ADIPOR1,ADIPOR2,AGRP,AKT1,AKT2,AKT3,CAMKK1,CAMKK2,CD36,CHUK,CPT1A,CPT1B,CPT1C,G6PC1,G6PC2,IKBKB,IKBKG,IRS1,IRS2,IRS4,JAK2,LEP,LEPR,MAPK10,MAPK8,MAPK9,MTOR,NFKB1,NFKBIA,NFKBIB,NFKBIE,NPY,PCK1,PCK2,POMC,PPARA,PPARGC1A,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,PRKCQ,PTPN11,RELA,RXRA,RXRB,RXRG,SLC2A1,SLC2A4,SOCS3,STAT3,STK11,TNF,TNFRSF1A,TNFRSF1B,TRADD,TRAF2"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	"all"	74023	1838	72185	27	830	803	0.176952174437391	1.32052668102824	0.862375234775644	1.94243052379185	1	677
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"ABAT,ACY3,ADSL,ADSS1,ADSS2,AGXT,AGXT2,ALDH4A1,ALDH5A1,ASL,ASNS,ASPA,ASS1,CAD,CPS1,DDO,GAD1,GAD2,GFPT1,GFPT2,GLS,GLS2,GLUD1,GLUD2,GLUL,GOT1,GOT2,GPT,GPT2,IL4I1,NIT2,PPAT"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"all"	74023	1453	72570	18	830	812	0.614926858680055	1.10715158605847	0.65095633086726	1.76738409395231	1	677
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"ATP1A1,ATP1A2,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,ATP1B4,FXYD2,FXYD4,HSD11B1,HSD11B2,IGF1,INS,INSR,IRS1,IRS2,IRS4,KCNJ1,KRAS,MAPK1,MAPK3,NEDD4L,NHERF2,NR3C2,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PRKCA,PRKCB,PRKCG,SCNN1A,SCNN1B,SCNN1G,SFN,SGK1"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"all"	74023	595	73428	11	830	819	0.113186085702451	1.65747480257636	0.819657353951744	3.00332175927885	1	677
"KEGG_ALLOGRAFT_REJECTION"	"CD28,CD40,CD40LG,CD80,CD86,FAS,FASLG,GZMB,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,HLA-E,HLA-F,HLA-G,IFNG,IL10,IL12A,IL12B,IL2,IL4,IL5,PRF1,TNF"	"KEGG_ALLOGRAFT_REJECTION"	"all"	74023	153	73870	1	830	829	1	0.582404183547107	0.0146357122877083	3.30282942548164	1	677
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM"	"ACOX1,ACOX3,FADS2,JMJD7-PLA2G4B,PLA2G10,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G2A,PLA2G2C,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4E,PLA2G5,PLA2G6"	"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM"	"all"	74023	205	73818	3	830	827	0.504243240917742	1.30623577802055	0.266627634212438	3.88438689456887	1	677
"KEGG_ALZHEIMERS_DISEASE"	"ADAM10,ADAM17,APAF1,APBB1,APH1A,APOE,APP,ATF6,ATP2A1,ATP2A2,ATP2A3,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC1P5,ATP5MC2,ATP5MC3,ATP5PB,ATP5PD,ATP5PF,ATP5PO,BACE1,BACE2,BAD,BID,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CAPN1,CAPN2,CASP3,CASP7,CASP8,CASP9,CDK5,CDK5R1,CHP1,CHP2,COX4I1,COX4I2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX6CP3,COX7A1,COX7A2,COX7A2L,COX7B,COX7B2,COX7C,COX8A,COX8C,CYC1,CYCS,EIF2AK3,ERN1,FADD,FAS,GAPDH,GNAQ,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GSK3B,HSD17B10,IDE,IL1B,ITPR1,ITPR2,ITPR3,LPL,LRP1,MAPK1,MAPK3,MAPT,MME,MT-ATP6,MT-ATP8,MT-CO1,MT-CO2,MT-CO3,MT-CYB,NAE1,NCSTN,NDUFA1,NDUFA10,NDUFA2,NDUFA3,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NOS1,PLCB1,PLCB2,PLCB3,PLCB4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PSEN1,PSEN2,PSENEN,RYR3,SDHA,SDHB,SDHC,SDHD,SNCA,TNF,TNFRSF1A,UQCR10,UQCR10P1,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRHL,UQCRQ"	"KEGG_ALZHEIMERS_DISEASE"	"all"	74023	2608	71415	24	830	806	0.392711728148782	0.815376435961675	0.518371456503547	1.22483041432021	1	677
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"AMDHD2,CHIA,CHIT1,CMAS,CYB5R1,CYB5R3,FCSK,FPGT,GALE,GALK1,GALK2,GALT,GCK,GFPT1,GFPT2,GFUS,GMDS,GMPPA,GMPPB,GNE,GNPDA1,GNPDA2,GNPNAT1,GPI,HEXA,HEXB,HK1,HK2,HK3,MPI,NAGK,NANP,NANS,NPL,PGM1,PGM2,PGM3,PMM1,PMM2,RENBP,UAP1,UGDH,UGP2,UXS1"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"all"	74023	2065	71958	26	830	804	0.524504563579045	1.12687371185841	0.729784198604797	1.6684177792249	1	677
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS"	"AARS1,AARS2,CARS1,CARS2,DARS1,DARS2,EARS2,EPRS1,FARS2,FARSA,FARSB,GARS1,HARS1,HARS2,IARS1,IARS2,KARS1,LARS1,LARS2,MARS1,MARS2,MTFMT,NARS1,NARS2,PARS2,PSTK,QARS1,RARS1,RARS2,SARS1,SARS2,SEPSECS,TARS1,TARS2,TARS3,VARS1,VARS2,WARS1,WARS2,YARS1,YARS2"	"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS"	"all"	74023	2133	71890	19	830	811	0.347809785733101	0.789606723032832	0.47196379691579	1.24432088788541	1	677
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"ALS2,APAF1,BAD,BAX,BCL2,BCL2L1,BID,CASP1,CASP3,CASP9,CAT,CCS,CHP1,CHP2,CYCS,DAXX,DERL1,GPX1,GRIA1,GRIA2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,MAP2K3,MAP2K6,MAP3K5,MAPK11,MAPK12,MAPK13,MAPK14,NEFH,NEFL,NEFM,NOS1,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRPH,PRPH2,RAB5A,RAC1,SLC1A2,SOD1,TNF,TNFRSF1A,TNFRSF1B,TOMM40,TOMM40L,TP53"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"all"	74023	639	73384	16	830	814	0.00374094892384727	2.25729261163745	1.27620950367353	3.71651324686463	1	677
"KEGG_ARACHIDONIC_ACID_METABOLISM"	"AKR1C3,ALOX12,ALOX12B,ALOX15,ALOX15B,ALOX5,CBR1,CBR3,CYP2B6,CYP2C18,CYP2C19,CYP2C8,CYP2C9,CYP2E1,CYP2J2,CYP2U1,CYP4A11,CYP4A22,CYP4F2,CYP4F3,EPHX2,GGT1,GGT5,GGT6,GGT7,GPX1,GPX2,GPX3,GPX4,GPX5,GPX6,GPX7,HPGDS,JMJD7-PLA2G4B,LTA4H,LTC4S,PLA2G10,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G2A,PLA2G2C,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4E,PLA2G5,PLA2G6,PTGDS,PTGES,PTGES2,PTGIS,PTGS1,PTGS2,TBXAS1"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"all"	74023	609	73414	7	830	823	0.846464347929115	1.0253283494803	0.409184892199165	2.13505673450306	1	677
"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"ACY1,AGMAT,ALDH18A1,ALDH1B1,ALDH2,ALDH3A2,ALDH4A1,ALDH7A1,ALDH9A1,AMD1,AOC1,ARG1,ARG2,ASL,ASS1,AZIN2,CKB,CKM,CKMT1A,CKMT1B,CKMT2,CPS1,DAO,GAMT,GATM,GLS,GLS2,GLUD1,GLUD2,GLUL,GOT1,GOT2,LAP3,MAOA,MAOB,NAGS,NOS1,NOS2,NOS3,OAT,ODC1,OTC,P4HA1,P4HA2,P4HA3,PRODH,PRODH2,PYCR1,PYCR2,PYCR3,SAT1,SAT2,SMS,SRM"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"all"	74023	1788	72235	22	830	808	0.64842251564025	1.09999487282385	0.68368803155102	1.68237418407022	1	677
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	"ACTB,ACTG1,ACTN1,ACTN2,ACTN3,ACTN4,ATP2A2,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG3,CACNG4,CACNG5,CACNG6,CACNG7,CACNG8,CDH2,CTNNA1,CTNNA2,CTNNA3,CTNNB1,DAG1,DES,DMD,DSC2,DSG2,DSP,EMD,GJA1,ITGA1,ITGA10,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGA8,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,JUP,LAMA2,LEF1,LMNA,PKP2,RYR2,SGCA,SGCB,SGCD,SGCG,SLC8A1,TCF7,TCF7L1,TCF7L2"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	"all"	74023	2124	71899	19	830	811	0.400934317421962	0.793051801147072	0.473998857072745	1.24975984829944	1	677
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM"	"ALDH1B1,ALDH2,ALDH3A2,ALDH7A1,ALDH9A1,MIOX,UGDH,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2A1,UGT2A3,UGT2B10,UGT2B11,UGT2B15,UGT2B17,UGT2B28,UGT2B4,UGT2B7"	"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM"	"all"	74023	851	73172	7	830	823	0.511955957166611	0.731332613676993	0.29219671671568	1.52027669605891	1	677
"KEGG_ASTHMA"	"CCL11,CD40,CD40LG,EPX,FCER1A,FCER1G,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,IL10,IL13,IL3,IL4,IL5,IL9,MS4A2,PRG2,RNASE3,TNF"	"KEGG_ASTHMA"	"all"	74023	161	73862	2	830	828	0.703067220672429	1.10813809519956	0.132821744473416	4.08086907557696	1	677
"KEGG_AUTOIMMUNE_THYROID_DISEASE"	"CD28,CD40,CD40LG,CD80,CD86,CGA,CTLA4,FAS,FASLG,GZMB,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,HLA-E,HLA-F,HLA-G,IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IL10,IL2,IL4,IL5,PRF1,TG,TPO,TSHB,TSHR"	"KEGG_AUTOIMMUNE_THYROID_DISEASE"	"all"	74023	656	73367	5	830	825	0.571765506435969	0.677820463035139	0.218770095437016	1.59632411212388	1	677
"KEGG_AXON_GUIDANCE"	"ABL1,ABLIM1,ABLIM2,ABLIM3,ARHGEF12,CDC42,CDK5,CFL1,CFL2,CHP1,CHP2,CXCL12,CXCR4,DCC,DPYSL2,DPYSL5,EFNA1,EFNA2,EFNA3,EFNA4,EFNA5,EFNB1,EFNB2,EFNB3,EPHA1,EPHA2,EPHA3,EPHA4,EPHA5,EPHA6,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,EPHB6,FES,FYN,GNAI1,GNAI2,GNAI3,GSK3B,HRAS,ITGB1,KRAS,L1CAM,LIMK1,LIMK2,LRRC4C,MAPK1,MAPK3,MET,NCK1,NCK2,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NGEF,NRAS,NRP1,NTN1,NTN3,NTN4,NTNG1,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,PLXNA1,PLXNA2,PLXNA3,PLXNB1,PLXNB2,PLXNB3,PLXNC1,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PTK2,RAC1,RAC2,RAC3,RASA1,RGS3,RHOA,RHOD,RND1,ROBO1,ROBO2,ROBO3,ROCK1,ROCK2,SEMA3A,SEMA3B,SEMA3C,SEMA3D,SEMA3E,SEMA3F,SEMA3G,SEMA4A,SEMA4B,SEMA4C,SEMA4D,SEMA4F,SEMA4G,SEMA5A,SEMA5B,SEMA6A,SEMA6B,SEMA6C,SEMA6D,SEMA7A,SLIT1,SLIT2,SLIT3,SRGAP1,SRGAP2,SRGAP3,UNC5A,UNC5B,UNC5C,UNC5D"	"KEGG_AXON_GUIDANCE"	"all"	74023	813	73210	9	830	821	1	0.987141221251879	0.448143823545822	1.89244311808502	1	677
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,BCL10,BLNK,BTK,CARD11,CD19,CD22,CD72,CD79A,CD79B,CD81,CHP1,CHP2,CHUK,CR2,DAPP1,FCGR2B,FOS,GRB2,GSK3B,HRAS,IFITM1,IKBKB,IKBKG,INPP5D,JUN,KRAS,LILRB3,LYN,MALT1,MAP2K1,MAP2K2,MAPK1,MAPK3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKBIA,NFKBIB,NFKBIE,NRAS,PIK3AP1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCB,PTPN6,RAC1,RAC2,RAC3,RAF1,RASGRP3,RELA,SOS1,SOS2,SYK,VAV1,VAV2,VAV3"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"all"	74023	536	73487	10	830	820	0.143780521948475	1.67195910875266	0.794164360939781	3.11487969584731	1	677
"KEGG_BASAL_TRANSCRIPTION_FACTORS"	"GTF2A1,GTF2A1L,GTF2A2,GTF2B,GTF2E1,GTF2E2,GTF2F1,GTF2F2,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2I,GTF2IRD1,STON1,TAF1,TAF10,TAF11,TAF12,TAF13,TAF1L,TAF2,TAF4,TAF4B,TAF5,TAF5L,TAF6,TAF6L,TAF7,TAF7L,TAF9,TAF9B,TBP,TBPL1,TBPL2"	"KEGG_BASAL_TRANSCRIPTION_FACTORS"	"all"	74023	255	73768	6	830	824	0.0721734384594806	2.10642826078076	0.76359823649472	4.6681750295038	1	677
"KEGG_BASE_EXCISION_REPAIR"	"APEX1,APEX2,FEN1,HMGB1,HMGB1P1,HMGB1P40,LIG1,LIG3,MBD4,MPG,MUTYH,NEIL1,NEIL2,NEIL3,NTHL1,OGG1,PARP1,PARP2,PARP3,PARP4,PCNA,POLB,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,POLL,SMUG1,TDG,UNG,XRCC1"	"KEGG_BASE_EXCISION_REPAIR"	"all"	74023	574	73449	13	830	817	0.0166628167551992	2.03597190270944	1.07283187243798	3.52937306101462	1	677
"KEGG_BETA_ALANINE_METABOLISM"	"ABAT,ACADM,ALDH1B1,ALDH2,ALDH3A2,ALDH7A1,ALDH9A1,AOC2,AOC3,CNDP1,DPYD,DPYS,ECHS1,EHHADH,GAD1,GAD2,HADHA,HIBCH,MLYCD,SMS,SRM,UPB1"	"KEGG_BETA_ALANINE_METABOLISM"	"all"	74023	1458	72565	14	830	816	0.704960950185199	0.853902388839106	0.463566078797874	1.44569790243534	1	677
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS"	"ACAA1,ACOT1,ACOT2,ACOT4,ACOT7,ACOX1,ACOX3,BAAT,ELOVL2,ELOVL5,ELOVL6,FADS1,FADS2,HACD1,HACD2,HADHA,HSD17B12,PECR,SCD,SCD5,TECR,YOD1"	"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS"	"all"	74023	148	73875	3	830	827	0.235449734105207	1.81061440787522	0.368447315426444	5.41405862954557	1	677
"KEGG_BLADDER_CANCER"	"ARAF,BRAF,CCND1,CDH1,CDK4,CDKN1A,CDKN2A,CXCL8,DAPK1,DAPK2,DAPK3,E2F1,E2F2,E2F3,EGF,EGFR,ERBB2,FGFR3,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MDM2,MMP1,MMP2,MMP9,MYC,NRAS,PGF,RAF1,RASSF1,RB1,RPS6KA5,THBS1,TP53,TYMP,VEGFA,VEGFB,VEGFC,VEGFD"	"KEGG_BLADDER_CANCER"	"all"	74023	726	73297	16	830	814	0.0120377674092734	1.98444741362909	1.12281824031829	3.26425662810604	1	677
