pathway_id,control_cohort,pathway_name,genes,count_with_plp_control,count_with_plp_case,count_without_plp_control,count_without_plp_case,case_cohort,p,OR,ci.int1,ci.int2,FDR,ntests,ngenes,contains_overrepresented_gene,FDR.filtered,ntests.filtered
path:hsa00100,PMBB_noTumor,Steroid biosynthesis,"CEL,EBP,CYP2R1,CYP24A1,CYP27B1,CYP51A1,DHCR7,DHCR24,FDFT1,LBR,LIPA,LSS,NSDHL,HSD17B7,MSMO1,SC5D,SOAT1,SQLE,TM7SF2,SOAT2",93,11,6202,827,PBTA,0.877807911,0.887018573,0.426234671,1.670567153,1,353,20,FALSE,1,336
path:hsa00120,gnomAD,Primary bile acid biosynthesis,"ACOT8,CYP46A1,SLC27A5,AKR1C4,CYP7A1,CYP8B1,CYP27A1,AMACR,HSD17B4,CYP39A1,BAAT,SCP2,AKR1D1,HSD3B7,ACOX2,CH25H,CYP7B1",355,13,73668,825,PBTA,0.000311314,3.269813723,1.716634054,5.695551482,0.109893954,353,17,FALSE,0.104601611,336
path:hsa00120,PMBB_noCancer,Primary bile acid biosynthesis,"ACOT8,CYP46A1,SLC27A5,AKR1C4,CYP7A1,CYP8B1,CYP27A1,AMACR,HSD17B4,CYP39A1,BAAT,SCP2,AKR1D1,HSD3B7,ACOX2,CH25H,CYP7B1",77,13,7992,825,PBTA,0.102467022,1.635394361,0.829627584,2.980865439,1,353,17,FALSE,1,336
path:hsa00120,PMBB_noTumor,Primary bile acid biosynthesis,"ACOT8,CYP46A1,SLC27A5,AKR1C4,CYP7A1,CYP8B1,CYP27A1,AMACR,HSD17B4,CYP39A1,BAAT,SCP2,AKR1D1,HSD3B7,ACOX2,CH25H,CYP7B1",60,13,6235,825,PBTA,0.139843355,1.637331054,0.820821346,3.032453688,1,353,17,FALSE,1,336
path:hsa00130,gnomAD,Ubiquinone and other terpenoid-quinone biosynthesis,"COQ7,VKORC1L1,NQO1,GGCX,COQ2,HPD,COQ6,COQ3,TAT,VKORC1,COQ5",269,3,73754,835,PBTA,1,0.985072431,0.201465702,2.919641388,1,353,11,FALSE,1,336
path:hsa00130,PMBB_noCancer,Ubiquinone and other terpenoid-quinone biosynthesis,"COQ7,VKORC1L1,NQO1,GGCX,COQ2,HPD,COQ6,COQ3,TAT,VKORC1,COQ5",51,3,8018,835,PBTA,0.481333507,0.564875793,0.112502971,1.752605565,1,353,11,FALSE,1,336
path:hsa00130,PMBB_noTumor,Ubiquinone and other terpenoid-quinone biosynthesis,"COQ7,VKORC1L1,NQO1,GGCX,COQ2,HPD,COQ6,COQ3,TAT,VKORC1,COQ5",44,3,6251,835,PBTA,0.36153754,0.51046247,0.101166642,1.598072489,1,353,11,FALSE,1,336
path:hsa00520,gnomAD,Amino sugar and nucleotide sugar metabolism,"GNPDA1,GNE,CHIT1,GNPDA2,NANP,CYB5R3,FCSK,GALE,GALK1,GALK2,GALT,GCK,GFPT1,CHIA,GMDS,GPI,GMPPB,GMPPA,HEXA,HEXB,HK1,HK2,HK3,MPI,AMDHD2,CYB5R4,CYB5R2,CYB5R1,PGM1,PGM3,PMM1,PMM2,NANS,PGM2,NAGK,CMAS,RENBP,CYB5RL,GNPNAT1,UAP1,GFUS,UGDH,UGP2,UXS1,HKDC1,NPL,FPGT,UAP1L1,GFPT2",1124,30,72899,808,PBTA,2.71E-05,2.407895441,1.606307453,3.484294864,0.009571357,353,49,FALSE,0.009110414,336
path:hsa00140,PMBB_noCancer,Steroid hormone biosynthesis,"CYP3A7-CYP3A51P,UGT2B11,UGT2A1,AKR1C4,COMT,CYP1A1,CYP1A2,CYP1B1,CYP3A7,CYP2E1,CYP3A4,CYP3A5,CYP7A1,CYP11A1,CYP11B1,CYP11B2,CYP17A1,CYP19A1,CYP21A2,AKR1C1,AKR1C2,LRTOMT,HSD3B1,HSD3B2,HSD11B1,HSD11B2,HSD17B1,HSD17B3,HSD17B2,HSD11B1L,STS,HSD17B12,HSD17B11,HSD17B7,UGT2B28,UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A5,UGT1A9,UGT1A4,UGT1A1,UGT1A3,UGT2A2,SRD5A1,SRD5A2,AKR1D1,SULT1E1,SULT2B1,UGT2B4,UGT2B7,UGT2B10,UGT2B15,UGT2B17,DHRS11,HSD17B8,SRD5A3,UGT2A3,HSD17B6,AKR1C3,CYP7B1",249,29,7820,809,PBTA,0.531310141,1.125751713,0.733515052,1.67070671,1,353,62,FALSE,1,336
path:hsa00140,PMBB_noTumor,Steroid hormone biosynthesis,"CYP3A7-CYP3A51P,UGT2B11,UGT2A1,AKR1C4,COMT,CYP1A1,CYP1A2,CYP1B1,CYP3A7,CYP2E1,CYP3A4,CYP3A5,CYP7A1,CYP11A1,CYP11B1,CYP11B2,CYP17A1,CYP19A1,CYP21A2,AKR1C1,AKR1C2,LRTOMT,HSD3B1,HSD3B2,HSD11B1,HSD11B2,HSD17B1,HSD17B3,HSD17B2,HSD11B1L,STS,HSD17B12,HSD17B11,HSD17B7,UGT2B28,UGT1A10,UGT1A8,UGT1A7,UGT1A6,UGT1A5,UGT1A9,UGT1A4,UGT1A1,UGT1A3,UGT2A2,SRD5A1,SRD5A2,AKR1D1,SULT1E1,SULT2B1,UGT2B4,UGT2B7,UGT2B10,UGT2B15,UGT2B17,DHRS11,HSD17B8,SRD5A3,UGT2A3,HSD17B6,AKR1C3,CYP7B1",193,29,6102,809,PBTA,0.525172287,1.133302743,0.734116087,1.693857591,1,353,62,FALSE,1,336
path:hsa05146,gnomAD,Amoebiasis,"LOC102723407,LAMC3,ADCY1,COL1A1,COL1A2,COL3A1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,CSF2,CTSG,LAMB4,PLCB1,FN1,GNA11,GNA15,GNAL,GNAQ,GNAS,LAMA1,CXCL1,CXCL2,CXCL3,HSPB1,RAB7B,IFNG,IL1B,IL1R1,IL6,CXCL8,IL10,IL12A,IL12B,ITGAM,ITGB2,ARG1,ARG2,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMC1,LAMC2,MUC2,NFKB1,NOS2,PRDX1,SERPINB6,SERPINB9,SERPINB10,SERPINB13,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,PTK2,RAB5A,RAB5B,RAB5C,RELA,SERPINB3,SERPINB4,TGFB1,TGFB2,TGFB3,TLR2,TLR4,TNF,C8A,C8B,C8G,C9,VCL,IL1R2,RAB7A,ACTN4,CASP3,PIK3R3,ACTN1,CD1A,CD1B,CD1C,CD1D,CD1E,CD14,GNA14",1597,37,72426,801,PBTA,6.82E-05,2.094827772,1.458656566,2.925202768,0.024069621,353,102,FALSE,0.022910461,336
path:hsa00190,PMBB_noCancer,Oxidative phosphorylation,"NDUFC2-KCTD14,COX17,TCIRG1,ATP5PD,ATP5MG,UQCR11,COX6B2,NDUFA11,ATP6V1G3,COX4I1,COX5B,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7A2,COX7B,COX7C,COX8A,COX10,COX11,COX15,CYC1,ATP6V0E2,COX7B2,ATP6V0A2,ATP6V0D2,ATP6V1C2,PPA2,UQCRQ,UQCR10,COX8C,NDUFS7,UQCRHL,ATP6,ATP8,COX1,COX2,COX3,CYTB,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDUFA1,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFA10,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFB10,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFV1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NDUFV3,ATP12A,ATP4A,ATP4B,ATP5F1A,ATP5F1B,ATP6V0A4,ATP5F1C,NDUFA13,ATP5F1D,ATP6V1D,ATP5F1E,ATP5PB,ATP5MC1,ATP6V1H,ATP5MC2,ATP5MC3,ATP5ME,ATP5PF,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,ATP6V1G2,ATP6V0A1,ATP6AP1,ATP5PO,CYCS,NDUFB11,PPA1,NDUFA12,NDUFA4L2,SDHA,SDHB,SDHC,SDHD,LHPP,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,COX4I2,ATP6V0E1,ATP6V1E2,ATP6V0D1,COX7A2L,ATP6V1F,COX5A,ATP6V1G1,ATP5MF",219,34,7850,804,PBTA,0.036909263,1.515731086,1.016124733,2.200782237,1,353,134,FALSE,1,336
path:hsa00190,PMBB_noTumor,Oxidative phosphorylation,"NDUFC2-KCTD14,COX17,TCIRG1,ATP5PD,ATP5MG,UQCR11,COX6B2,NDUFA11,ATP6V1G3,COX4I1,COX5B,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7A2,COX7B,COX7C,COX8A,COX10,COX11,COX15,CYC1,ATP6V0E2,COX7B2,ATP6V0A2,ATP6V0D2,ATP6V1C2,PPA2,UQCRQ,UQCR10,COX8C,NDUFS7,UQCRHL,ATP6,ATP8,COX1,COX2,COX3,CYTB,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDUFA1,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFA10,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFB10,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFV1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NDUFV3,ATP12A,ATP4A,ATP4B,ATP5F1A,ATP5F1B,ATP6V0A4,ATP5F1C,NDUFA13,ATP5F1D,ATP6V1D,ATP5F1E,ATP5PB,ATP5MC1,ATP6V1H,ATP5MC2,ATP5MC3,ATP5ME,ATP5PF,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,ATP6V1G2,ATP6V0A1,ATP6AP1,ATP5PO,CYCS,NDUFB11,PPA1,NDUFA12,NDUFA4L2,SDHA,SDHB,SDHC,SDHD,LHPP,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,COX4I2,ATP6V0E1,ATP6V1E2,ATP6V0D1,COX7A2L,ATP6V1F,COX5A,ATP6V1G1,ATP5MF",186,34,6109,804,PBTA,0.088468787,1.388853393,0.926940437,2.027178282,1,353,134,FALSE,1,336
path:hsa00220,gnomAD,Arginine biosynthesis,"ABHD14A-ACY1,CPS1,GOT1L1,NAGS,GLS2,GLS,GLUD1,GLUD2,GLUL,GOT1,GOT2,GPT,ARG1,ARG2,ASL,ASS1,NOS1,NOS2,NOS3,OTC,GPT2,ACY1",440,15,73583,823,PBTA,0.000233804,3.047869521,1.683633384,5.112307047,0.082532895,353,22,FALSE,0.078558223,336
path:hsa00220,PMBB_noCancer,Arginine biosynthesis,"ABHD14A-ACY1,CPS1,GOT1L1,NAGS,GLS2,GLS,GLUD1,GLUD2,GLUL,GOT1,GOT2,GPT,ARG1,ARG2,ASL,ASS1,NOS1,NOS2,NOS3,OTC,GPT2,ACY1",99,15,7970,823,PBTA,0.193147462,1.46720263,0.787627525,2.553709849,1,353,22,FALSE,1,336
path:hsa00220,PMBB_noTumor,Arginine biosynthesis,"ABHD14A-ACY1,CPS1,GOT1L1,NAGS,GLS2,GLS,GLUD1,GLUD2,GLUL,GOT1,GOT2,GPT,ARG1,ARG2,ASL,ASS1,NOS1,NOS2,NOS3,OTC,GPT2,ACY1",75,15,6220,823,PBTA,0.139800855,1.511434228,0.802253253,2.670144032,1,353,22,FALSE,1,336
path:hsa04152,gnomAD,AMPK signaling pathway,"AKT3,CREB3,CAMKK2,CFTR,RAB10,PPARGC1A,CIDEA,CPT1C,CPT1A,CPT1B,CREB1,ADRA1A,CREB3L4,EEF2,EIF4EBP1,ELAVL1,CRTC2,AKT1,AKT2,FASN,FBP1,FOXO1,FOXO3,TBC1D1,SIRT1,MLYCD,MTOR,G6PC1,PPP2R3B,EEF2K,GYS1,GYS2,ACACA,HMGCR,HNF4A,ACACB,IGF1,IGF1R,INS,INSR,IRS1,LEP,LEPR,LIPE,RAB8A,PCK1,PCK2,ADIPOR1,PRKAG2,RAB14,PDPK1,CAB39,PFKFB1,PFKFB2,PFKFB3,PFKFB4,PFKL,PFKM,PFKP,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKAG3,PPARG,PPP2R3C,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R3A,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,STRADB,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PPP2R2D,RPTOR,G6PC2,RAB2A,CCND1,RHEB,RPS6KB1,RPS6KB2,SCD,CREB3L2,SLC2A4,SREBF1,STK11,MAP3K7,TSC1,TSC2,ADIPOR2,SCD5,CAB39L,ULK1,AKT1S1,CREB3L3,IRS4,PIK3R3,IRS2,FBP2,CCNA2,CCNA1,CREB3L1,RAB11B,STRADA,G6PC3,ADIPOQ,CD36,CREB5",1623,62,72400,776,PBTA,6.43E-16,3.563787854,2.693092853,4.643918145,2.27E-13,353,121,FALSE,2.16E-13,336
path:hsa00230,PMBB_noCancer,Purine metabolism,"ADA,NT5C1B-RDH14,NME6,AK6,PAICS,ADCY1,ADCY2,PDE10A,ADCY3,ADCY5,NUDT5,ADCY6,ADCY7,ADCY8,ADCY9,AK7,ADSS1,CANT1,NUDT16,ADK,LACC1,ADSL,AK8,ADSS2,DCK,DGUOK,ADCY4,AK1,AK2,AK4,AK9,PRPS1L1,FHIT,ENPP4,NT5C2,GART,AK5,AMPD1,AMPD2,PDE7B,AMPD3,GMPR,NT5DC4,GUCY1A2,GUCY1A1,GUCY1B1,GUCY2C,GUCY2F,GUK1,NME7,GUCY2D,NT5C,NUDT2,HPRT1,APRT,IMPDH1,IMPDH2,ITPA,HDDC3,ENTPD8,ATIC,NME1,NME2,NME3,NME4,PNP,NPR1,NPR2,NT5E,RRM2B,AK3,PDE11A,HDDC2,GMPR2,PDE1A,PDE1C,PDE2A,PDE3A,PDE3B,PDE4A,PDE4B,PDE4C,PDE4D,PDE6A,PDE6C,PDE6D,PDE6G,PDE6H,PDE7A,PDE8A,PDE9A,PDE1B,PDE6B,ENPP1,ENPP3,ADA2,PFAS,PGM1,NUDT9,PPAT,PGM2,ADCY10,ALLC,PRPS1,PRPS2,NT5M,ADPRM,PRUNE1,RRM1,RRM2,URAD,NME1-NME2,XDH,NTPCR,NT5C1A,PDE8B,PDE5A,GMPS,PAPSS2,PAPSS1,NT5C1B,ENTPD1,ENTPD2,ENTPD6,ENTPD3,ENTPD5,ENTPD4,GDA",469,52,7600,786,PBTA,0.642506511,1.072079242,0.7816203,1.444925774,1,353,128,FALSE,1,336
path:hsa00230,PMBB_noTumor,Purine metabolism,"ADA,NT5C1B-RDH14,NME6,AK6,PAICS,ADCY1,ADCY2,PDE10A,ADCY3,ADCY5,NUDT5,ADCY6,ADCY7,ADCY8,ADCY9,AK7,ADSS1,CANT1,NUDT16,ADK,LACC1,ADSL,AK8,ADSS2,DCK,DGUOK,ADCY4,AK1,AK2,AK4,AK9,PRPS1L1,FHIT,ENPP4,NT5C2,GART,AK5,AMPD1,AMPD2,PDE7B,AMPD3,GMPR,NT5DC4,GUCY1A2,GUCY1A1,GUCY1B1,GUCY2C,GUCY2F,GUK1,NME7,GUCY2D,NT5C,NUDT2,HPRT1,APRT,IMPDH1,IMPDH2,ITPA,HDDC3,ENTPD8,ATIC,NME1,NME2,NME3,NME4,PNP,NPR1,NPR2,NT5E,RRM2B,AK3,PDE11A,HDDC2,GMPR2,PDE1A,PDE1C,PDE2A,PDE3A,PDE3B,PDE4A,PDE4B,PDE4C,PDE4D,PDE6A,PDE6C,PDE6D,PDE6G,PDE6H,PDE7A,PDE8A,PDE9A,PDE1B,PDE6B,ENPP1,ENPP3,ADA2,PFAS,PGM1,NUDT9,PPAT,PGM2,ADCY10,ALLC,PRPS1,PRPS2,NT5M,ADPRM,PRUNE1,RRM1,RRM2,URAD,NME1-NME2,XDH,NTPCR,NT5C1A,PDE8B,PDE5A,GMPS,PAPSS2,PAPSS1,NT5C1B,ENTPD1,ENTPD2,ENTPD6,ENTPD3,ENTPD5,ENTPD4,GDA",366,52,5929,786,PBTA,0.63868093,1.071727211,0.77814219,1.451283099,1,353,128,FALSE,1,336
path:hsa00232,gnomAD,Caffeine metabolism,"NAT2,CYP1A2,CYP2A6,CYP2A7,XDH,NAT1",92,4,73931,834,PBTA,0.023060543,3.854088281,1.025948747,10.24362055,1,353,6,FALSE,1,336
path:hsa00232,PMBB_noCancer,Caffeine metabolism,"NAT2,CYP1A2,CYP2A6,CYP2A7,XDH,NAT1",50,4,8019,834,PBTA,0.815405314,0.769258577,0.201251904,2.103146567,1,353,6,FALSE,1,336
path:hsa00232,PMBB_noTumor,Caffeine metabolism,"NAT2,CYP1A2,CYP2A6,CYP2A7,XDH,NAT1",40,4,6255,834,PBTA,0.813703128,0.750027323,0.194417492,2.082602792,1,353,6,FALSE,1,336
path:hsa00240,gnomAD,Pyrimidine metabolism,"NT5C1B-RDH14,NME6,NT5C3B,CANT1,CMPK2,CTPS1,UPP2,DCK,DCTD,DHODH,DPYD,DPYS,DTYMK,DUT,TYMP,AK9,NT5C2,NT5DC4,NME7,NT5C,NUDT2,ENTPD8,NME1,NME2,NME3,NME4,NT5E,RRM2B,HDDC2,NT5C3A,ENPP1,ENPP3,CMPK1,UPB1,UCKL1,CTPS2,NT5M,RRM1,RRM2,NME1-NME2,TK1,TK2,TYMS,UCK2,UMPS,UPP1,CAD,DCTPP1,UCK1,NT5C1A,ASMTL,NT5C1B,ENTPD1,ENTPD6,ENTPD3,ENTPD5,ENTPD4,CDA",827,23,73196,815,PBTA,0.000186016,2.497716843,1.565404536,3.800250828,0.065663701,353,58,FALSE,0.062501426,336
path:hsa00240,PMBB_noCancer,Pyrimidine metabolism,"NT5C1B-RDH14,NME6,NT5C3B,CANT1,CMPK2,CTPS1,UPP2,DCK,DCTD,DHODH,DPYD,DPYS,DTYMK,DUT,TYMP,AK9,NT5C2,NT5DC4,NME7,NT5C,NUDT2,ENTPD8,NME1,NME2,NME3,NME4,NT5E,RRM2B,HDDC2,NT5C3A,ENPP1,ENPP3,CMPK1,UPB1,UCKL1,CTPS2,NT5M,RRM1,RRM2,NME1-NME2,TK1,TK2,TYMS,UCK2,UMPS,UPP1,CAD,DCTPP1,UCK1,NT5C1A,ASMTL,NT5C1B,ENTPD1,ENTPD6,ENTPD3,ENTPD5,ENTPD4,CDA",206,23,7863,815,PBTA,0.730477186,1.077206339,0.663789676,1.67315093,1,353,58,FALSE,1,336
path:hsa00240,PMBB_noTumor,Pyrimidine metabolism,"NT5C1B-RDH14,NME6,NT5C3B,CANT1,CMPK2,CTPS1,UPP2,DCK,DCTD,DHODH,DPYD,DPYS,DTYMK,DUT,TYMP,AK9,NT5C2,NT5DC4,NME7,NT5C,NUDT2,ENTPD8,NME1,NME2,NME3,NME4,NT5E,RRM2B,HDDC2,NT5C3A,ENPP1,ENPP3,CMPK1,UPB1,UCKL1,CTPS2,NT5M,RRM1,RRM2,NME1-NME2,TK1,TK2,TYMS,UCK2,UMPS,UPP1,CAD,DCTPP1,UCK1,NT5C1A,ASMTL,NT5C1B,ENTPD1,ENTPD6,ENTPD3,ENTPD5,ENTPD4,CDA",166,23,6129,815,PBTA,0.819132223,1.041963979,0.638728929,1.628999919,1,353,58,FALSE,1,336
path:hsa00250,gnomAD,"Alanine, aspartate and glutamate metabolism","ADSS1,CPS1,GOT1L1,ADSL,ADSS2,ABAT,AGXT,FOLH1,GAD1,GAD2,IL4I1,GFPT1,GLS2,GLS,GLUD1,GLUD2,GLUL,GOT1,GOT2,RIMKLA,GPT,NAT8L,ASL,ASNS,ASPA,ASS1,PPAT,NIT2,RIMKLB,AGXT2,CAD,ALDH5A1,ASRGL1,GPT2,DDO,ALDH4A1,GFPT2",708,19,73315,819,PBTA,0.000951296,2.402123689,1.430250339,3.804408507,0.335807345,353,37,FALSE,0.31963532,336
path:hsa00250,PMBB_noCancer,"Alanine, aspartate and glutamate metabolism","ADSS1,CPS1,GOT1L1,ADSL,ADSS2,ABAT,AGXT,FOLH1,GAD1,GAD2,IL4I1,GFPT1,GLS2,GLS,GLUD1,GLUD2,GLUL,GOT1,GOT2,RIMKLA,GPT,NAT8L,ASL,ASNS,ASPA,ASS1,PPAT,NIT2,RIMKLB,AGXT2,CAD,ALDH5A1,ASRGL1,GPT2,DDO,ALDH4A1,GFPT2",157,19,7912,819,PBTA,0.513701955,1.169090103,0.68176269,1.899801318,1,353,37,FALSE,1,336
path:hsa00250,PMBB_noTumor,"Alanine, aspartate and glutamate metabolism","ADSS1,CPS1,GOT1L1,ADSL,ADSS2,ABAT,AGXT,FOLH1,GAD1,GAD2,IL4I1,GFPT1,GLS2,GLS,GLUD1,GLUD2,GLUL,GOT1,GOT2,RIMKLA,GPT,NAT8L,ASL,ASNS,ASPA,ASS1,PPAT,NIT2,RIMKLB,AGXT2,CAD,ALDH5A1,ASRGL1,GPT2,DDO,ALDH4A1,GFPT2",115,19,6180,819,PBTA,0.345471412,1.246652783,0.720258197,2.0500012,1,353,37,FALSE,1,336
path:hsa00260,gnomAD,"Glycine, serine and threonine metabolism","CBSL,SDS,SDSL,GLYCTK,CTH,DAO,DLD,SARDH,AGXT,ALAS1,ALAS2,GCAT,GAMT,PHGDH,GATM,GCSH,GNMT,GLDC,AMT,DMGDH,PSAT1,AOC2,MAOA,MAOB,PGAM4,ALDH7A1,PIPOX,PGAM1,PGAM2,CHDH,PSPH,BHMT,SRR,SHMT1,SHMT2,AGXT2,BPGM,AOC3,CBS,GRHPR",712,15,73311,823,PBTA,0.030316608,1.876645146,1.039965404,3.134710943,1,353,40,FALSE,1,336
path:hsa00260,PMBB_noCancer,"Glycine, serine and threonine metabolism","CBSL,SDS,SDSL,GLYCTK,CTH,DAO,DLD,SARDH,AGXT,ALAS1,ALAS2,GCAT,GAMT,PHGDH,GATM,GCSH,GNMT,GLDC,AMT,DMGDH,PSAT1,AOC2,MAOA,MAOB,PGAM4,ALDH7A1,PIPOX,PGAM1,PGAM2,CHDH,PSPH,BHMT,SRR,SHMT1,SHMT2,AGXT2,BPGM,AOC3,CBS,GRHPR",148,15,7921,823,PBTA,1,0.975462599,0.529899528,1.671906096,1,353,40,FALSE,1,336
path:hsa00260,PMBB_noTumor,"Glycine, serine and threonine metabolism","CBSL,SDS,SDSL,GLYCTK,CTH,DAO,DLD,SARDH,AGXT,ALAS1,ALAS2,GCAT,GAMT,PHGDH,GATM,GCSH,GNMT,GLDC,AMT,DMGDH,PSAT1,AOC2,MAOA,MAOB,PGAM4,ALDH7A1,PIPOX,PGAM1,PGAM2,CHDH,PSPH,BHMT,SRR,SHMT1,SHMT2,AGXT2,BPGM,AOC3,CBS,GRHPR",111,15,6184,823,PBTA,0.889487606,1.01540094,0.547104119,1.758797637,1,353,40,FALSE,1,336
